"","Investor_Id","Year","Percent"
"6558","11179-09",2004,10000
"6559","11179-09",2005,10000
"6560","11179-09",2006,10000
"6561","11179-09",2008,10000
"6562","11179-63",2003,10000
"6563","11179-63",2004,5000
"6564","11179-63",2005,5000
"6565","11179-63",2006,3333.33333333333
"6566","11179-63",2007,4400
"6567","11179-63",2008,2777.77777777778
"6568","11179-63",2009,5000
"6569","11179-63",2010,2000
"6570","11179-63",2011,2500
"6571","11179-63",2012,2222.22222222222
"6572","11179-63",2013,2000
"6573","11179-63",2014,1666.66666666667
"6574","11179-63",2015,2500
"6575","11179-63",2016,10000
"6576","11179-63",2017,5000
"6577","11179-81",2000,10000
"6578","11179-81",2001,5000
"6579","11179-81",2002,10000
"6580","11179-81",2003,3750
"6581","11179-81",2004,3600
"6582","11179-81",2005,5000
"6583","11179-81",2006,5000
"6584","11179-81",2008,5000
"6585","11179-90",2002,10000
"6586","11179-90",2003,2500
"6587","11179-90",2004,3061.22448979592
"6588","11179-90",2005,1288.88888888889
"6589","11179-90",2006,1836.73469387755
"6590","11179-90",2007,2187.5
"6591","11179-90",2008,2222.22222222222
"6592","11179-90",2009,3333.33333333333
"6593","11179-90",2010,10000
"6594","11179-90",2011,5000
"6595","11179-90",2012,10000
"6596","11179-99",1993,10000
"6597","11179-99",1997,10000
"6598","11179-99",1998,5000
"6599","11179-99",1999,10000
"6600","11179-99",2000,3333.33333333333
"6601","11179-99",2001,2500
"6602","11179-99",2002,2222.22222222222
"6603","11179-99",2003,10000
"6604","11179-99",2004,3333.33333333333
"6605","11179-99",2005,10000
"6606","11179-99",2006,10000
"6607","11179-99",2007,10000
"6608","11179-99",2009,5000
"6609","111801-79",2014,5000
"6610","11181-34",2002,10000
"6611","11181-34",2004,10000
"6612","11181-34",2005,10000
"6613","11181-34",2006,3750
"6614","11181-34",2007,2500
"6615","11181-34",2008,2653.0612244898
"6616","11181-34",2009,3750
"6617","11181-34",2010,3333.33333333333
"6618","11181-34",2011,2500
"6619","11181-34",2012,5000
"6620","11181-34",2013,10000
"6621","11181-43",1995,10000
"6622","11181-43",1996,10000
"6623","11181-43",1998,10000
"6624","11181-43",1999,10000
"6625","11181-43",2000,3333.33333333333
"6626","11181-43",2001,10000
"6627","11181-43",2002,3750
"6628","11181-43",2003,2500
"6629","11181-43",2004,3333.33333333333
"6630","11181-43",2005,10000
"6631","11181-43",2006,5000
"6632","11181-43",2007,10000
"6633","11181-43",2008,10000
"6634","11181-43",2011,10000
"6635","11181-70",2000,10000
"6636","11181-70",2001,3333.33333333333
"6637","11181-70",2002,10000
"6638","11181-70",2004,5000
"6639","11181-70",2005,3750
"6640","11181-70",2006,10000
"6641","11181-70",2007,10000
"6642","11181-70",2008,10000
"6643","11181-79",1997,10000
"6644","11181-79",1999,10000
"6645","11181-79",2000,10000
"6646","11181-79",2001,10000
"6647","11181-79",2002,3333.33333333333
"6648","11181-79",2003,5000
"6649","11181-79",2004,10000
"6650","11181-79",2005,10000
"6651","11181-79",2006,3333.33333333333
"6652","11181-79",2009,5000
"6653","11181-79",2013,10000
"6654","111818-98",2015,10000
"6655","11182-24",2000,5000
"6656","11182-24",2001,5000
"6657","11182-24",2002,3750
"6658","11182-24",2004,2000
"6659","11182-24",2005,3333.33333333333
"6660","11182-24",2006,4375
"6661","11182-24",2007,3580.24691358025
"6662","11182-24",2008,1875
"6663","11182-24",2009,3750
"6664","11182-24",2010,1666.66666666667
"6665","11182-24",2011,1604.93827160494
"6666","11182-24",2012,1800
"6667","11182-24",2013,1836.73469387755
"6668","11182-24",2014,2244.89795918367
"6669","11182-24",2015,3888.88888888889
"6670","11182-24",2016,3333.33333333333
"6671","11182-24",2017,3333.33333333333
"6672","11182-51",2002,10000
"6673","11182-51",2004,10000
"6674","11182-96",1995,10000
"6675","11182-96",2002,10000
"6676","11182-96",2003,10000
"6677","11182-96",2004,10000
"6678","11182-96",2005,10000
"6679","11182-96",2006,3750
"6680","11182-96",2007,10000
"6681","11182-96",2008,10000
"6682","11182-96",2010,2500
"6683","11182-96",2012,10000
"6684","11182-96",2013,10000
"6685","11183-32",1999,10000
"6686","11183-32",2000,3333.33333333333
"6687","11183-32",2001,3333.33333333333
"6688","11183-32",2002,3333.33333333333
"6689","11183-32",2003,2500
"6690","11183-32",2004,3750
"6691","11183-32",2005,5555.55555555555
"6692","11183-32",2006,3333.33333333333
"6693","11183-32",2007,3877.55102040816
"6694","11183-32",2008,3333.33333333333
"6695","11183-32",2009,3750
"6696","11183-32",2010,2500
"6697","11183-32",2011,1562.5
"6698","11183-32",2012,2800
"6699","11183-32",2013,3333.33333333333
"6700","11183-32",2014,2777.77777777778
"6701","11183-32",2015,10000
"6702","11183-32",2016,5000
"6703","11183-32",2017,5000
"6704","11183-50",2000,10000
"6705","11183-50",2001,10000
"6706","11183-50",2003,10000
"6707","11183-50",2004,10000
"6708","11183-50",2010,10000
"6709","11183-68",2005,5555.55555555555
"6710","11183-68",2006,10000
"6711","11183-68",2007,10000
"6712","11183-95",1998,10000
"6713","11183-95",2000,1666.66666666667
"6714","11183-95",2001,2500
"6715","11183-95",2002,3333.33333333333
"6716","11183-95",2003,3750
"6717","11183-95",2004,5000
"6718","11183-95",2005,2222.22222222222
"6719","11183-95",2006,2500
"6720","11183-95",2007,1562.5
"6721","11183-95",2008,1400
"6722","11183-95",2009,1022.22222222222
"6723","11183-95",2010,1644.44444444444
"6724","11183-95",2011,740.740740740741
"6725","11183-95",2012,1200
"6726","11183-95",2013,1350
"6727","11183-95",2014,1377.77777777778
"6728","11183-95",2015,934.256055363322
"6729","11183-95",2016,775.047258979206
"6730","11183-95",2017,1124.26035502959
"6731","11183-95",2018,1111.11111111111
"6732","11184-40",1990,10000
"6733","11184-40",1995,10000
"6734","11184-40",1996,10000
"6735","11184-40",1998,10000
"6736","11184-40",2001,10000
"6737","11184-40",2003,10000
"6738","11184-40",2004,10000
"6739","11184-40",2005,10000
"6740","11184-49",1991,10000
"6741","11184-49",1993,5000
"6742","11184-49",1996,10000
"6743","11184-49",1997,10000
"6744","11184-49",1998,10000
"6745","11184-49",1999,3333.33333333333
"6746","11184-49",2000,2800
"6747","11184-49",2001,10000
"6748","11184-49",2002,1875
"6749","11184-49",2003,1288.88888888889
"6750","11184-49",2004,1015.625
"6751","11184-49",2005,1000
"6752","11184-49",2006,929.705215419501
"6753","11184-49",2007,612.244897959184
"6754","11184-49",2008,680.473372781065
"6755","11184-49",2009,2187.5
"6756","11184-49",2010,1111.11111111111
"6757","11184-49",2011,1632.65306122449
"6758","11184-49",2012,2222.22222222222
"6759","11184-49",2013,1171.875
"6760","11184-49",2014,1527.77777777778
"6761","11184-49",2015,1428.57142857143
"6762","11184-49",2016,1172.83950617284
"6763","11184-49",2017,1024.93074792244
"6764","11184-49",2018,1836.73469387755
"6765","11184-67",1994,10000
"6766","11184-67",1996,10000
"6767","11184-67",1997,3333.33333333333
"6768","11184-67",1998,3333.33333333333
"6769","11184-67",1999,2500
"6770","11184-67",2000,2222.22222222222
"6771","11184-67",2001,1562.5
"6772","11184-67",2002,1851.85185185185
"6773","11184-67",2003,793.650793650794
"6774","11184-67",2004,1247.16553287982
"6775","11184-67",2005,1111.11111111111
"6776","11184-67",2006,555.555555555556
"6777","11184-67",2007,762.16712580349
"6778","11184-67",2008,588.935157644259
"6779","11184-67",2009,950
"6780","11184-67",2010,902.777777777778
"6781","11184-67",2011,784
"6782","11184-67",2012,1172.83950617284
"6783","11184-67",2013,1418.68512110727
"6784","11184-67",2014,1242.60355029586
"6785","11184-67",2015,1562.5
"6786","11184-67",2016,1428.57142857143
"6787","11184-85",2000,5000
"6788","11184-85",2001,10000
"6789","11184-85",2004,5000
"6790","11184-85",2005,10000
"6791","11184-85",2008,5000
"6792","11185-12",2000,10000
"6793","11185-12",2001,10000
"6794","11185-12",2003,10000
"6795","11185-12",2007,5000
"6796","11185-12",2014,10000
"6797","11185-12",2016,10000
"6798","11185-12",2017,10000
"6799","11185-39",2003,10000
"6800","11185-39",2004,5000
"6801","11185-39",2010,10000
"6802","11185-84",2005,10000
"6803","11185-84",2007,10000
"6804","11185-84",2010,10000
"6805","11185-84",2011,10000
"6806","11185-84",2012,5000
"6807","11185-84",2013,2500
"6808","11185-84",2014,5000
"6809","11185-84",2016,10000
"6810","11186-20",2007,5000
"6811","11186-20",2008,1428.57142857143
"6812","11186-20",2009,3333.33333333333
"6813","11186-20",2010,2000
"6814","11186-20",2011,2500
"6815","11186-20",2012,2000
"6816","11186-20",2013,1666.66666666667
"6817","11186-20",2014,3333.33333333333
"6818","11186-20",2015,1666.66666666667
"6819","11186-20",2016,5000
"6820","11186-20",2017,2800
"6821","11186-20",2018,5000
"6822","11186-29",1994,10000
"6823","11186-29",2001,3333.33333333333
"6824","11186-29",2002,10000
"6825","11186-29",2003,10000
"6826","11186-29",2004,3333.33333333333
"6827","11186-29",2005,10000
"6828","11186-29",2006,2500
"6829","11186-29",2007,2000
"6830","11186-29",2008,1666.66666666667
"6831","11186-29",2009,1562.5
"6832","11186-29",2010,1000
"6833","11186-29",2011,2000
"6834","11186-29",2012,750
"6835","11186-29",2013,1400
"6836","11186-29",2014,918.367346938775
"6837","11186-29",2015,1358.02469135802
"6838","11186-29",2016,1000
"6839","11186-29",2017,2500
"6840","11186-29",2018,2500
"6841","11186-74",2015,10000
"6842","11186-83",2001,10000
"6843","11186-83",2002,5000
"6844","11186-83",2003,3333.33333333333
"6845","11186-83",2004,2500
"6846","11186-83",2005,1666.66666666667
"6847","11186-83",2006,2000
"6848","11186-83",2007,3888.88888888889
"6849","11186-83",2010,10000
"6850","11186-83",2011,3333.33333333333
"6851","11186-83",2012,10000
"6852","11186-92",1997,10000
"6853","11186-92",1998,10000
"6854","11186-92",1999,10000
"6855","11186-92",2002,3333.33333333333
"6856","11186-92",2004,6250
"6857","11186-92",2005,2500
"6858","11186-92",2006,10000
"6859","11186-92",2007,10000
"6860","111868-93",2012,3333.33333333333
"6861","111868-93",2013,3750
"6862","111868-93",2014,5000
"6863","111868-93",2015,5000
"6864","11187-01",2000,5555.55555555555
"6865","11187-01",2001,5000
"6866","11187-01",2003,10000
"6867","11187-01",2005,10000
"6868","11187-73",2012,2000
"6869","11187-73",2013,3333.33333333333
"6870","11187-73",2014,3750
"6871","11187-82",2000,10000
"6872","11187-82",2004,10000
"6873","11187-82",2005,10000
"6874","11187-82",2007,10000
"6875","11187-82",2009,5000
"6876","11187-82",2010,3333.33333333333
"6877","11187-82",2011,10000
"6878","11187-82",2012,3333.33333333333
"6879","11187-82",2013,2500
"6880","11187-82",2014,3333.33333333333
"6881","11187-82",2015,10000
"6882","11187-82",2016,5000
"6883","11187-82",2017,10000
"6884","111871-18",2010,10000
"6885","11188-27",2001,10000
"6886","11188-27",2002,5000
"6887","11188-27",2003,2500
"6888","11188-27",2004,10000
"6889","11188-27",2005,10000
"6890","11188-27",2006,2500
"6891","11188-27",2007,3750
"6892","11188-27",2008,3333.33333333333
"6893","11188-27",2012,10000
"6894","11188-27",2013,3333.33333333333
"6895","11188-27",2014,5000
"6896","11188-27",2015,10000
"6897","11188-45",2002,10000
"6898","11188-45",2005,10000
"6899","11188-45",2008,10000
"6900","11188-63",2005,10000
"6901","11188-63",2006,3333.33333333333
"6902","11188-63",2007,3333.33333333333
"6903","11188-63",2008,10000
"6904","11188-63",2009,2800
"6905","11188-63",2010,5000
"6906","11188-63",2011,5000
"6907","11188-63",2012,3750
"6908","11188-63",2013,10000
"6909","11188-63",2014,10000
"6910","11188-63",2015,5000
"6911","11188-63",2016,2500
"6912","11188-63",2017,1666.66666666667
"6913","11188-63",2018,10000
"6914","11188-72",2006,5000
"6915","11188-72",2007,10000
"6916","11188-72",2010,10000
"6917","11188-90",2000,10000
"6918","11188-90",2003,5000
"6919","11188-90",2006,10000
"6920","11188-90",2007,10000
"6921","11188-90",2011,5000
"6922","11188-90",2012,2500
"6923","11188-90",2013,2500
"6924","11188-90",2014,2500
"6925","11188-90",2015,3750
"6926","11188-90",2016,833.333333333333
"6927","11188-90",2017,10000
"6928","11188-90",2018,10000
"6929","11188-99",1999,10000
"6930","11188-99",2000,10000
"6931","11188-99",2001,10000
"6932","111880-63",2015,5000
"6933","11189-35",2002,10000
"6934","11189-35",2003,5000
"6935","11189-35",2004,10000
"6936","11189-35",2005,10000
"6937","11189-35",2006,10000
"6938","11189-35",2007,5000
"6939","11189-35",2012,10000
"6940","11189-35",2016,10000
"6941","11189-44",2002,10000
"6942","11189-44",2003,10000
"6943","11189-44",2004,10000
"6944","11189-44",2005,1239.6694214876
"6945","11189-44",2006,1030.17689906348
"6946","11189-44",2007,887.573964497042
"6947","11189-44",2008,1336.74214755296
"6948","11189-44",2009,861.678004535147
"6949","11189-44",2010,1157.02479338843
"6950","11189-44",2011,620.444444444444
"6951","11189-44",2012,780.532598714417
"6952","11189-44",2013,494.992016257802
"6953","11189-44",2014,661.066471877283
"6954","11189-44",2015,419.969640748862
"6955","11189-44",2016,458.602646968298
"6956","11189-44",2017,526.859504132231
"6957","11189-44",2018,859.375
"6958","11190-25",2006,5555.55555555555
"6959","11190-25",2007,10000
"6960","11190-25",2008,5000
"6961","11190-25",2009,10000
"6962","11190-25",2010,3333.33333333333
"6963","11190-25",2011,5000
"6964","11190-25",2012,5000
"6965","11190-25",2013,5000
"6966","11190-25",2014,10000
"6967","11190-25",2015,10000
"6968","11190-25",2017,10000
"6969","11190-43",2009,10000
"6970","11190-70",1994,10000
"6971","11190-70",1999,10000
"6972","11190-70",2004,5000
"6973","11190-70",2006,5000
"6974","11190-70",2007,3333.33333333333
"6975","11190-70",2008,2500
"6976","11190-70",2009,2800
"6977","11190-70",2010,2500
"6978","11190-70",2011,3333.33333333333
"6979","11190-70",2012,2222.22222222222
"6980","11190-70",2013,5000
"6981","11190-70",2014,10000
"6982","11190-70",2015,3333.33333333333
"6983","11190-70",2016,2800
"6984","11190-70",2017,3750
"6985","11190-70",2018,10000
"6986","111901-42",2007,10000
"6987","111901-42",2013,10000
"6988","111901-42",2014,5555.55555555555
"6989","111901-42",2015,10000
"6990","111901-42",2016,5000
"6991","111901-42",2017,5555.55555555555
"6992","111901-42",2018,10000
"6993","11191-42",2000,5000
"6994","11191-42",2001,10000
"6995","11191-42",2002,5000
"6996","11191-42",2004,10000
"6997","11191-42",2005,5000
"6998","11191-51",2001,10000
"6999","11191-51",2002,10000
"7000","11191-51",2004,10000
"7001","11191-87",2004,10000
"7002","11191-87",2006,1836.73469387755
"7003","11191-87",2007,1805.55555555556
"7004","11191-87",2008,1851.85185185185
"7005","11191-87",2009,1666.66666666667
"7006","11191-87",2010,1851.85185185185
"7007","11191-87",2011,1301.93905817174
"7008","11191-87",2012,1112.43307555027
"7009","11191-87",2013,1200
"7010","11191-87",2014,824.652777777778
"7011","11191-87",2015,889.504462911665
"7012","11191-87",2016,531.456478023556
"7013","11191-87",2017,552.404956941819
"7014","11191-87",2018,644.53125
"7015","11191-96",1993,10000
"7016","11191-96",1994,3333.33333333333
"7017","11191-96",1995,10000
"7018","11191-96",1996,2800
"7019","11191-96",1997,5000
"7020","11191-96",1998,2000
"7021","11191-96",1999,1666.66666666667
"7022","11191-96",2000,740.740740740741
"7023","11191-96",2001,2222.22222222222
"7024","11191-96",2002,887.573964497041
"7025","11191-96",2003,1198.34710743802
"7026","11191-96",2004,1001.89035916824
"7027","11191-96",2005,988.553590010406
"7028","11191-96",2006,848.765432098765
"7029","11191-96",2007,586.734693877551
"7030","11191-96",2008,555.555555555556
"7031","11191-96",2009,785.123966942149
"7032","11191-96",2010,772.889417360285
"7033","11191-96",2011,622.997508009968
"7034","11191-96",2012,619.6177273682
"7035","11191-96",2013,712.799167533819
"7036","11191-96",2014,728.14310909549
"7037","11191-96",2015,938.750384733764
"7038","11191-96",2016,1486.32580261593
"7039","11191-96",2017,855.59076505206
"7040","11191-96",2018,865.051903114187
"7041","111919-78",2015,10000
"7042","111919-78",2016,10000
"7043","11192-14",2002,10000
"7044","11192-14",2003,10000
"7045","11192-14",2004,5000
"7046","11192-14",2005,10000
"7047","11192-14",2006,5000
"7048","11192-14",2007,2000
"7049","11192-14",2008,10000
"7050","11192-14",2009,2000
"7051","11192-14",2011,3750
"7052","11192-14",2012,3750
"7053","11192-14",2013,5000
"7054","11192-14",2014,3333.33333333333
"7055","11192-14",2015,5000
"7056","11192-14",2017,5000
"7057","11192-41",1993,10000
"7058","11192-41",1995,5000
"7059","11192-41",1996,10000
"7060","11192-41",1998,5000
"7061","11192-41",1999,10000
"7062","11192-41",2000,5000
"7063","11192-41",2001,3333.33333333333
"7064","11192-41",2004,5000
"7065","11192-41",2005,1666.66666666667
"7066","11192-41",2006,5000
"7067","11192-41",2007,2800
"7068","11192-41",2008,1666.66666666667
"7069","11192-41",2009,10000
