Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario1,5,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.1733221863278
Scenario1,6,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.16019434611137
Scenario1,7,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.141264303038145
Scenario1,8,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.223081117279115
Scenario1,9,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.168517400142776
Scenario1,10,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Maximum,0.210655678192586
Scenario1,1,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0254834534465271
Scenario1,2,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00317895693076074
Scenario1,3,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.00752682976265109
Scenario1,4,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0209388793513438
Scenario1,5,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0245823237676897
Scenario1,6,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0085611290565825
Scenario1,7,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.022551268931294
Scenario1,8,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0556437760611005
Scenario1,9,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0982311844141766
Scenario1,10,TimePath,TimePath1,[Travelers],FlowTime,TimeOnLink,Minimum,0.0256297225138139
Scenario1,1,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,2,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,3,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,4,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,5,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,6,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,7,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,8,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,9,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,9
Scenario1,10,TimePath,TimePath1,[Travelers],Throughput,NumberEntered,Total,10
Scenario1,1,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,2,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,3,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,4,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,5,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,6,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,7,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,8,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,9,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,9
Scenario1,10,TimePath,TimePath1,[Travelers],Throughput,NumberExited,Total,10
Scenario1,1,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,2,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,3,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,4,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,5,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,6,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,7,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,8,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,9,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,10,TimePath,TimePath10,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario1,1,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,2,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,3,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,4,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,5,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,6,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,7,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,8,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,9,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,10,TimePath,TimePath10,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario1,1,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,2,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,3,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,4,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,5,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,6,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,7,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,8,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,9,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,10,TimePath,TimePath10,[Flow],Throughput,WeightFlowIn,Total,0
Scenario1,1,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,2,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,3,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,4,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,5,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,6,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,7,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,8,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,9,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,10,TimePath,TimePath10,[Flow],Throughput,WeightFlowOut,Total,0
Scenario1,1,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,2,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,3,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,4,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,5,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,6,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,7,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,8,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,9,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,10,TimePath,TimePath10,[Object],Costs,TotalCost,Total,0
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,4.8379001249382
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,2.58096487562496
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,1.68288497538893
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,3.64905867232044
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,5.41140378672343
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,1.86750242200012
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,1.87646326667968
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,2.82556496503636
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,3.17128461081908
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Average,5.37207357120024
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,45
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,39
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,36
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,42
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,46
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,39
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,38
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,38
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,39
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Maximum,43
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,4.83922294885178
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,2.5820900258466
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,1.68407513615172
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,3.65056891399423
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,5.41235614209474
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,1.86867490866755
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,1.87752468727122
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,2.82768888909541
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,3.17247837467381
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Average,5.37336438041338
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,45
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,39
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,36
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,42
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,46
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,39
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,38
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,38
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,39
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Maximum,43
Scenario1,1,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,2,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,3,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,4,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,5,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,6,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,7,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,8,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,9,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,10,TimePath,TimePath10,[Travelers],Content,NumberOnLink,Minimum,0
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario1,1,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,2,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,3,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,4,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,5,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,6,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,7,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,8,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,9,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,10,TimePath,TimePath10,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario1,1,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.358888829590658
Scenario1,2,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.212142609146677
Scenario1,3,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.136182168056824
Scenario1,4,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.249799953410291
Scenario1,5,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.381825796310789
Scenario1,6,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.153929425945598
Scenario1,7,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.158664058079258
Scenario1,8,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.219125534664907
Scenario1,9,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.270959007089578
Scenario1,10,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Average,0.39072031174618
Scenario1,1,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.97364665340291
Scenario1,2,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.74344598932919
Scenario1,3,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.70592117448717
Scenario1,4,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.86033457408879
Scenario1,5,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.95101281523278
Scenario1,6,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.80350471635773
Scenario1,7,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.72904484454081
Scenario1,8,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.86004512294618
Scenario1,9,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.77213903690385
Scenario1,10,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Maximum,2.85350332001684
Scenario1,1,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,2,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,3,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,4,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,5,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,6,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,7,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,8,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,9,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,10,TimePath,TimePath10,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario1,1,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,286
Scenario1,2,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,310
Scenario1,3,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,297
Scenario1,4,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,276
Scenario1,5,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,279
Scenario1,6,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,291
Scenario1,7,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,284
Scenario1,8,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,284
Scenario1,9,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,281
Scenario1,10,TimePath,TimePath10,[Travelers],Throughput,NumberEntered,Total,293
Scenario1,1,TimePath,TimePath10,[Travelers],Throughput,NumberExited,Total,276
Scenario1,2,TimePath,TimePath10,[Travelers],Throughput,NumberExited,Total,284
