node,companyid,l4c,l4c_scaled,gender,ethnicity,age_diff,geo_dist,ivyplus,prior_investments_success,complementarity,exec_age,male_exec,nonwhite_exec,ivyplus_exec,year,comp_lon,comp_lat,neighborhood_edges,no_deals_nh,no_deals_5year_nh,company_state
74744-38F,60674-05,2800,7.9545455,0,1,13,5875.5698,.33333334,0,.33333334,0,0,0,0,2014,-71.073723,42.349621,352,24,78,Generating revenue
74744-38F,101091-88,1348,4.122324,1,1,15,4870.252,0,0,0,0,0,0,0,2016,-71.061012,42.349838,327,2,36,Generating revenue
74800-99F,52923-07,0,0,1,1,6,2431494,1,0,1,0,1,0,1,2005,-97.803833,30.438932,5,1,4,Profitable
74806-75F,58285-72,1,.010638298,.66666669,0,7,1592896.8,0,0,1,0,1,0,0,2013,-122.12138,47.677471,94,21,42,Out of business
74806-75F,88368-31,1,.0099009899,1,0,7,1096261.1,1,0,1,0,1,0,0,2015,-122.4378,37.741798,101,6,30,Exit
74806-75F,117351-01,1,.010309278,1,0,8,17969.783,0,0,1,0,1,0,0,2016,-122.309,47.449001,97,8,52,Profitable
74806-75F,154341-19,1,.010309278,1,1,8,232932.14,0,0,1,0,1,0,0,2016,-122.68458,45.528889,97,4,26,Exit
74806-75F,120786-76,0,0,1,1,9,14207.407,0,0,0,0,1,0,0,2017,-122.14104,47.610935,90,3,25,Startup
74844-82F,65717-38,0,0,.80000001,1,5.1999998,4338984,.2,0,.80000001,.80000001,0,0,0,2014,-71.082336,42.34713,20,15,85,Exit
74844-82F,83990-44,0,0,1,.66666669,7,15016.95,1,0,1,3,0,0,0,2018,-122.07461,37.406792,24,9,63,Generating revenue
74845-45F,65717-38,0,0,.80000001,1,5.1999998,4338984,.2,0,.80000001,.80000001,1,0,0,2014,-71.082336,42.34713,20,15,85,Exit
74845-45F,83990-44,0,0,1,.66666669,7,15016.95,1,0,1,3,1,0,0,2018,-122.07461,37.406792,24,9,63,Generating revenue
74845-72F,65717-38,0,0,.80000001,1,5.1999998,4338984,.2,0,.80000001,.80000001,1,0,0,2014,-71.082336,42.34713,20,15,85,Exit
74845-72F,83990-44,0,0,1,.66666669,7,15016.95,1,0,1,3,1,0,0,2018,-122.07461,37.406792,24,9,63,Generating revenue
74850-49F,65717-38,6,.12244898,.80000001,1,5.1999998,4338984,.2,0,.80000001,.80000001,1,0,1,2014,-71.082336,42.34713,49,15,85,Exit
74850-49F,83990-44,0,0,1,.66666669,7,15016.95,1,0,1,3,1,0,1,2018,-122.07461,37.406792,31,9,63,Generating revenue
74850-49F,60508-81,6,.23076923,1,0,7,4037907.3,0,0,0,0,1,0,1,2013,-122.41915,37.779327,26,1,7,Out of business
74850-49F,54424-63,6,.12244898,1,1,1,434025.78,.5,0,.5,8,1,0,1,2014,-71.247711,42.393028,49,6,18,Exit
74853-19F,104563-63,8,.10958904,1,1,7,46445.164,0,0,.75,0,0,0,0,2016,-111.79449,40.394234,73,8,72,Generating revenue
74863-27F,157333-78,0,0,.75,.75,6,4147605,0,0,0,2,1,0,0,2018,-122.28898,37.806427,5,4,8,Generating revenue
74872-54F,51605-29,0,0,1,1,3,2534659,0,0,1,0,1,0,0,2006,-97.28566,32.868141,5,3,9,Exit
74874-25F,54704-80,9,.16666667,.5,.5,6,550666.81,.5,.5,1,0,1,0,0,2012,-122.43836,37.801029,54,8,36,Out of business
74874-25F,119649-16,9,.12676056,1,1,9,3521.2346,0,0,1,0,1,0,0,2015,-118.46531,33.992413,71,16,44,Startup
74874-25F,169057-45,9,.125,.66666669,1,9.333333,3967175.3,0,0,.66666669,1.6666666,1,0,0,2017,-74.037376,40.36058,72,9,69,Generating revenue
74881-27F,54704-80,9,.16666667,.5,.5,6,550666.81,.5,.5,1,0,1,1,0,2012,-122.43836,37.801029,54,8,36,Out of business
74881-27F,119649-16,9,.12676056,1,1,9,3521.2346,0,0,1,0,1,1,0,2015,-118.46531,33.992413,71,16,44,Startup
74881-27F,169057-45,9,.125,.66666669,1,9.333333,3967175.3,0,0,.66666669,1.6666666,1,1,0,2017,-74.037376,40.36058,72,9,69,Generating revenue
74907-01F,149518-45,6,.26086956,.5,.5,6,51389.711,0,0,1,0,1,0,1,2015,-72.904892,41.50705,23,14,40,Startup
74908-18F,149518-45,6,.26086956,.5,.5,6,51389.711,0,0,1,0,0,0,1,2015,-72.904892,41.50705,23,14,40,Startup
74917-00F,57622-69,0,0,.5,0,1,4141386.3,0,0,.5,0,1,1,0,2013,-73.996529,40.750744,3,4,4,Generating revenue
74921-59F,149518-45,6,.26086956,.5,.5,6,51389.711,0,0,1,0,1,1,0,2015,-72.904892,41.50705,23,14,40,Startup
74923-39F,57622-69,0,0,.5,0,1,4141386.3,0,0,.5,0,0,1,0,2013,-73.996529,40.750744,3,4,4,Generating revenue
74933-56F,109976-50,6,.0625,1,1,9,12415.826,0,0,1,0,1,1,0,2018,-122.2981,37.869976,96,2,14,Generating revenue
74958-76F,118245-79,0,0,1,1,14,10971.948,0,0,.66666669,1,1,0,1,2016,-90.374634,38.675785,10,3,30,Generating revenue
75042-46F,62214-94,57,.60000002,1,0,2,512259.56,0,0,1,0,1,1,0,2013,-122.13273,37.419388,95,12,38,Exit
75042-46F,54697-96,103,.72027969,1,0,1,31307.666,0,0,1,4,1,1,0,2014,-118.16329,34.137856,143,9,28,Exit
75066-04F,65475-37,0,0,1,1,3,341674.09,0,0,0,0,1,1,1,2014,-84.507736,39.104408,40,30,50,Out of business
75066-04F,112768-57,0,0,1,.75,4,3273688,0,0,.25,2,1,1,1,2015,-118.16329,34.137856,57,36,136,Generating revenue
75066-04F,104701-51,0,0,1,1,3.5,3500905.8,0,0,.5,3.5,1,1,1,2015,-122.39577,37.766529,57,18,68,Generating revenue
75111-49F,168554-98,0,0,1,1,8,3876864,1,0,1,0,1,0,1,2018,-122.34675,47.63065,11,2,11,
75134-98F,97740-73,3,.063829787,1,0,11,4138799.5,0,0,1,14,1,0,1,2017,-122.3957,37.789227,47,5,14,
75135-34F,97740-73,3,.063829787,1,0,11,4138799.5,0,0,1,14,1,0,0,2017,-122.3957,37.789227,47,5,14,
75136-42F,65786-50,0,0,1,0,1,36556.105,.5,0,1,0,1,1,1,2014,-122.07846,37.389488,4,2,4,Exit
75137-32F,65786-50,0,0,1,0,1,36556.105,.5,0,1,0,1,1,0,2014,-122.07846,37.389488,4,2,4,Exit
75147-67F,150122-53,0,0,0,.60000002,8.8000002,4048943,0,0,.60000002,1.2,1,0,0,2018,-75.19957,39.961613,204,35,160,Startup
75147-67F,61078-96,1,.0049999999,0,1,3,0,0,0,1,5,1,0,0,2015,-87.625038,41.904667,200,1,3,Generating revenue
75147-67F,97209-91,1,.0072463769,1,1,6,308853.06,0,0,1,0,1,0,0,2014,-74.005318,40.734718,138,38,63,Generating revenue
75147-67F,110498-23,1,.0049999999,1,.80000001,7,4351856,0,0,.80000001,0,1,0,0,2015,-122.375,37.618999,200,80,395,Generating revenue
75147-67F,64424-17,1,.0049999999,.66666669,1,7,5171.8359,0,0,.33333334,0,1,0,0,2015,-71.064949,42.37862,200,48,237,Not profitable
75192-94F,58454-47,0,0,1,1,0,2478.3328,0,0,1,0,1,0,0,2013,-73.99337,40.7551,1,1,1,Profitable
75205-90F,53574-67,0,0,1,1,10,6768.3022,0,0,1,0,1,0,0,2012,-122.34166,47.671345,8,2,8,Generating revenue
75243-79F,163674-55,0,0,1,.5,6,4141386.3,1,0,1,0,1,0,0,2017,-73.996529,40.750744,33,6,30,Generating revenue
75296-44F,54288-55,6,.098360658,1,1,13,904388,0,0,0,0,1,0,0,2012,-122.598,45.588699,61,5,33,Exit
75296-44F,126672-49,3,.052631579,1,.5,17,5772.2271,1,0,1,1,1,0,0,2017,-122.13273,37.419388,57,6,42,Generating revenue
75308-50F,60922-63,0,0,1,1,0,2382959,0,0,.5,0,1,0,0,2013,-111.64439,40.226303,2,2,2,Exit
75373-30F,65843-65,0,0,0,1,4,3457821.8,0,0,0,0,0,0,0,2013,-82.431664,38.422115,29,6,21,Out of business
75373-30F,169605-37,0,0,1,1,3,543060.88,0,0,0,4,0,0,0,2016,-118.408,33.942501,35,2,26,Generating revenue
75393-73F,104038-66,0,0,.75,1,.75,2372253.8,0,0,.25,3.25,1,0,0,2017,-97.830872,30.501272,7,4,8,Exit
75416-95F,222071-23,0,0,0,1,3,1407763.9,0,0,1,0,1,0,0,2017,-93.080002,44.970001,5,2,4,
75422-80F,222071-23,0,0,0,1,3,1407763.9,0,0,1,0,1,0,0,2017,-93.080002,44.970001,5,2,4,
75476-71F,54310-96,0,0,1,1,0,2709223.3,0,0,.5,0,1,0,0,2014,-122.34166,47.671345,2,2,2,Generating revenue
75476-71F,170921-71,0,0,1,1,3,17577.346,0,0,1,0,1,0,0,2017,-96.794495,32.946068,3,1,2,Generating revenue
75488-32F,155166-13,0,0,1,1,0,25686.576,0,0,1,0,1,1,0,2015,-121.88627,37.348541,5,5,5,Generating revenue
75515-23F,171751-24,0,0,1,0,8,4161868.3,1,0,.5,0,1,0,0,2018,-122.375,37.618999,35,2,48,Generating revenue
75537-01F,117660-16,15,.077319585,0,0,8,4137011.5,.5,0,1,1,1,1,0,2015,-73.998337,40.72596,194,12,96,Generating revenue
75540-07F,117660-16,15,.077319585,0,0,8,4137011.5,.5,0,1,1,0,1,0,2015,-73.998337,40.72596,194,12,96,Generating revenue
75550-78F,225808-75,0,0,1,.33333334,2,3186501.3,0,0,0,0,1,1,0,2018,-118.47286,34.009277,8,6,15,Startup
75568-96F,65888-02,0,0,1,.33333334,15,16747.342,0,0,1,3,1,1,0,2017,-122.02398,37.378342,15,6,33,Generating revenue
75569-50F,65888-02,0,0,1,.33333334,15,16747.342,0,0,1,3,1,1,0,2017,-122.02398,37.378342,15,6,33,Generating revenue
75608-29F,54576-19,8,.10126583,1,1,1,4344530,1,0,1,0,1,0,1,2014,-71.084122,42.362297,79,3,3,Generating revenue
75608-92F,54576-19,8,.10126583,1,1,1,4344530,1,0,1,0,1,0,1,2014,-71.084122,42.362297,79,3,3,Generating revenue
75616-48F,88368-31,0,0,1,0,7,1096261.1,1,0,1,0,1,1,0,2015,-122.4378,37.741798,43,6,30,Exit
75616-48F,117351-01,0,0,1,0,8,17969.783,0,0,1,0,1,1,0,2016,-122.309,47.449001,36,8,52,Profitable
75616-48F,154341-19,0,0,1,1,8,232932.14,0,0,1,0,1,1,0,2016,-122.68458,45.528889,36,4,26,Exit
75616-48F,120786-76,0,0,1,1,9,14207.407,0,0,0,0,1,1,0,2017,-122.14104,47.610935,34,3,25,Startup
75616-93F,55794-16,45,.52325583,1,1,13,694042.5,0,0,.66666669,0,1,1,1,2017,-78.478027,38.008469,86,9,21,
75619-72F,85632-85,0,0,1,1,4,26710.584,0,0,1,9,0,1,0,2017,-122.22289,37.827126,72,2,11,Generating revenue
75636-73F,52802-56,0,0,1,1,3,16026.35,0,0,1,0,1,0,0,2011,-122.2144,37.483505,6,2,3,Generating revenue
75659-05F,63553-51,48,.30379745,.5,.5,15,1346139.8,.5,0,.5,0,1,0,0,2014,-118.408,33.942501,158,54,130,Generating revenue
75659-05F,164311-66,182,.53372437,1,1,1,22928.871,0,0,0,1,1,0,0,2015,-73.97718,40.78075,341,4,8,Generating revenue
75659-05F,57698-38,182,.53372437,1,1,5,20677.248,0,0,0,0,1,0,0,2015,-122.2144,37.483505,341,15,108,Generating revenue
75659-05F,61972-93,48,.30379745,0,1,0,4118614.3,0,0,0,0,1,0,0,2014,-121.87149,37.658897,158,4,4,Generating revenue
75659-05F,113181-22,197,.50904393,1,0,5,543060.88,0,0,0,0,1,0,0,2016,-122.375,37.618999,387,20,66,Generating revenue
75659-05F,145067-68,197,.50904393,1,0,5,178618.31,0,0,0,0,1,0,0,2016,-117.12774,32.742893,387,20,66,Startup
75659-05F,169567-48,197,.50904393,1,0,5,3966814,0,0,.5,0,1,0,0,2016,-73.965286,40.694214,387,40,132,
75659-05F,164033-38,194,.53005463,1,0,6,1556635.6,0,0,1,0,1,0,0,2017,-122.12138,47.677471,366,8,73,Generating revenue
75659-05F,118655-20,194,.56395346,1,0,7,538764.19,1,0,1,0,1,0,0,2018,-122.36332,37.574936,344,4,150,Generating revenue
75659-23F,63553-51,48,.30379745,.5,.5,15,1346139.8,.5,0,.5,0,1,0,1,2014,-118.408,33.942501,158,54,130,Generating revenue
75659-23F,164311-66,182,.53372437,1,1,1,22928.871,0,0,0,1,1,0,1,2015,-73.97718,40.78075,341,4,8,Generating revenue
75659-23F,57698-38,182,.53372437,1,1,5,20677.248,0,0,0,0,1,0,1,2015,-122.2144,37.483505,341,15,108,Generating revenue
75659-23F,61972-93,48,.30379745,0,1,0,4118614.3,0,0,0,0,1,0,1,2014,-121.87149,37.658897,158,4,4,Generating revenue
75659-23F,113181-22,197,.50904393,1,0,5,543060.88,0,0,0,0,1,0,1,2016,-122.375,37.618999,387,20,66,Generating revenue
75659-23F,145067-68,197,.50904393,1,0,5,178618.31,0,0,0,0,1,0,1,2016,-117.12774,32.742893,387,20,66,Startup
75659-23F,169567-48,197,.50904393,1,0,5,3966814,0,0,.5,0,1,0,1,2016,-73.965286,40.694214,387,40,132,
75659-23F,164033-38,194,.53005463,1,0,6,1556635.6,0,0,1,0,1,0,1,2017,-122.12138,47.677471,366,8,73,Generating revenue
75659-23F,118655-20,194,.56395346,1,0,7,538764.19,1,0,1,0,1,0,1,2018,-122.36332,37.574936,344,4,150,Generating revenue
75659-95F,63553-51,48,.30379745,.5,.5,15,1346139.8,.5,0,.5,0,1,0,0,2014,-118.408,33.942501,158,54,130,Generating revenue
75659-95F,164311-66,182,.53372437,1,1,1,22928.871,0,0,0,1,1,0,0,2015,-73.97718,40.78075,341,4,8,Generating revenue
75659-95F,57698-38,182,.53372437,1,1,5,20677.248,0,0,0,0,1,0,0,2015,-122.2144,37.483505,341,15,108,Generating revenue
75659-95F,61972-93,48,.30379745,0,1,0,4118614.3,0,0,0,0,1,0,0,2014,-121.87149,37.658897,158,4,4,Generating revenue
75659-95F,113181-22,197,.50904393,1,0,5,543060.88,0,0,0,0,1,0,0,2016,-122.375,37.618999,387,20,66,Generating revenue
75659-95F,145067-68,197,.50904393,1,0,5,178618.31,0,0,0,0,1,0,0,2016,-117.12774,32.742893,387,20,66,Startup
75659-95F,169567-48,197,.50904393,1,0,5,3966814,0,0,.5,0,1,0,0,2016,-73.965286,40.694214,387,40,132,
75659-95F,164033-38,194,.53005463,1,0,6,1556635.6,0,0,1,0,1,0,0,2017,-122.12138,47.677471,366,8,73,Generating revenue
75659-95F,118655-20,194,.56395346,1,0,7,538764.19,1,0,1,0,1,0,0,2018,-122.36332,37.574936,344,4,150,Generating revenue
75679-03F,65902-87,0,0,1,1,0,3881355.5,0,0,0,0,1,0,0,2009,-121.77536,37.255917,1,1,1,Out of business
75711-07F,229519-54,1,.0054945056,1,1,7,543060.88,0,0,0,0,0,1,0,2018,-118.408,33.942501,182,1,18,Generating revenue
75729-79F,83865-88,0,0,1,0,18,1195108.6,0,0,0,0,1,0,0,2017,-84.507736,39.104408,13,3,11,Generating revenue
75729-88F,60200-20,0,0,1,1,7,655799.13,0,0,1,0,1,0,0,2012,-77.346199,38.959675,12,6,20,Out of business
75729-88F,111168-19,0,0,1,.5,11,657527.5,0,0,1,0,1,0,0,2016,-77.346901,38.934708,12,2,26,Generating revenue
75730-87F,83865-88,0,0,1,0,18,1195108.6,0,0,0,0,1,1,1,2017,-84.507736,39.104408,13,3,11,Generating revenue
75734-29F,60200-20,0,0,1,1,7,655799.13,0,0,1,0,1,0,0,2012,-77.346199,38.959675,12,6,20,Out of business
75734-29F,111168-19,0,0,1,.5,11,657527.5,0,0,1,0,1,0,0,2016,-77.346901,38.934708,12,2,26,Generating revenue
75781-09F,51169-33,0,0,1,1,10,3186705.8,0,0,1,0,1,1,0,2010,-85.751373,38.252853,20,9,42,Exit
75809-71F,62300-71,0,0,1,1,9,2646046.5,0,0,.66666669,0,1,0,0,2017,-104.99699,39.751587,28,3,54,Generating revenue
75810-97F,62300-71,0,0,1,1,9,2646046.5,0,0,.66666669,0,1,0,0,2017,-104.99699,39.751587,28,3,54,Generating revenue
75811-60F,62300-71,0,0,1,1,9,2646046.5,0,0,.66666669,0,1,0,0,2017,-104.99699,39.751587,28,3,54,Generating revenue
75841-30F,65955-88,0,0,1,1,6,4106638.8,0,0,1,6,1,1,0,2014,-80.189301,25.767368,1,1,1,Generating revenue
75841-30F,150317-92,0,0,1,0,1,48529.406,0,0,1,3,1,1,0,2018,-122.15071,37.443687,3,1,2,Generating revenue
75865-42F,225878-05,3,.15000001,.66666669,1,3.6666667,274400.03,.33333334,0,.66666669,2,1,0,0,2018,-76.574783,39.301159,20,3,21,
75865-42F,59995-99,1,.125,.5,0,3.25,6182.3716,.25,0,.75,3.25,1,0,0,2014,-122.18385,37.451687,8,8,8,Not profitable
75865-42F,127704-25,3,.17647059,1,1,2,380486.84,0,0,1,0,1,0,0,2015,-80.9431,35.214001,17,1,2,
75873-07F,100678-24,0,0,1,1,16,4870.252,0,0,1,0,1,0,0,2014,-71.061012,42.349838,10,3,4,Startup
75873-07F,54913-51,0,0,.75,1,16,307922.38,0,0,.5,0,1,0,0,2014,-73.989349,40.73251,10,12,16,Generating revenue
75880-99F,66004-93,0,0,0,0,5,306690.25,0,0,1,0,0,1,0,2018,-73.99337,40.7551,27,2,14,Generating revenue
75883-51F,66004-66,0,0,1,.5,1,819477.63,0,0,.5,0,1,0,0,2015,-93.285568,44.971764,3,4,4,Generating revenue
75885-67F,66004-66,0,0,1,.5,1,819477.63,0,0,.5,0,1,1,0,2015,-93.285568,44.971764,3,4,4,Generating revenue
75891-43F,61784-29,382,.88631088,1,0,2,1950730.5,0,0,1,0,1,0,1,2014,-111.98346,41.224911,431,4,11,Exit
75891-43F,101210-05,382,.88631088,1,1,8,1665.1902,0,0,0,0,1,0,1,2014,-73.99337,40.7551,431,12,28,Startup
75891-43F,108659-71,625,1.2425448,1,0,10,4126753.3,0,0,0,0,1,0,1,2016,-122.08787,37.380207,503,4,19,Generating revenue
75891-43F,153640-09,619,1.2355289,1,1,8.5,4133232.5,0,0,.5,8.5,1,0,1,2017,-122.2144,37.483505,501,8,40,Startup
75891-43F,63553-51,382,.88631088,.5,.5,15,1346139.8,.5,0,.5,0,1,0,1,2014,-118.408,33.942501,431,54,130,Generating revenue
75891-43F,99354-25,626,1.2470119,1,1,8,512259.56,0,0,1,1,1,0,1,2015,-122.13273,37.419388,502,6,35,Generating revenue
75891-43F,60205-51,382,.88631088,1,1,8,24930.047,0,0,1,0,1,0,1,2014,-97.757431,30.40617,431,28,64,Generating revenue
75891-43F,113782-69,626,1.2470119,1,1,9,1441035.8,0,0,1,0,1,0,1,2015,-95.47644,29.833326,502,9,41,Generating revenue
75891-43F,83038-69,625,1.2425448,1,1,10,1272913.1,0,0,1,0,1,0,1,2016,-97.763802,30.344305,503,3,44,Generating revenue
75891-43F,168593-68,619,1.2355289,1,0,11,1501456.5,0,0,1,0,1,0,1,2017,-122.40027,37.798229,501,2,45,Generating revenue
75895-48F,119766-97,17,.10828026,1,0,9,4347961,1,0,1,5,1,1,0,2018,-122.42188,37.792778,157,5,25,Generating revenue
75895-48F,64516-51,8,.080808081,1,1,6,537371.81,0,0,1,0,1,1,0,2014,-118.39168,34.02161,99,24,52,Exit
75896-02F,119766-97,17,.10828026,1,0,9,4347961,1,0,1,5,1,1,0,2018,-122.42188,37.792778,157,5,25,Generating revenue
75896-02F,64516-51,8,.080808081,1,1,6,537371.81,0,0,1,0,1,1,0,2014,-118.39168,34.02161,99,24,52,Exit
75896-74F,54603-46,0,0,1,1,1,11931.128,0,0,1,5,1,0,1,2017,-90.193001,38.63155,14,6,18,Generating revenue
75901-69F,86895-37,9,.20930232,0,1,6,27777.803,0,0,0,0,1,0,0,2017,-122.375,37.618999,43,2,19,Generating revenue
75902-05F,86895-37,9,.20930232,0,1,6,27777.803,0,0,0,0,1,0,0,2017,-122.375,37.618999,43,2,19,Generating revenue
75906-19F,66036-25,0,0,1,1,3,4870.252,.5,0,1,0,1,0,1,2014,-71.061012,42.349838,6,2,12,Generating revenue
75906-73F,82615-78,0,0,0,.5,12,10465.675,0,0,1,0,1,0,0,2013,-71.131638,42.355148,57,30,62,Generating revenue
75906-73F,66035-89,0,0,1,1,12,3720.196,0,0,1,0,1,0,0,2013,-71.044632,42.347973,57,15,31,Out of business
75906-73F,152587-63,0,0,1,0,15,6504.7959,1,0,1,0,1,0,0,2016,-71.084122,42.362297,80,5,45,Generating revenue
75955-24F,62400-43,0,0,1,1,6,308765.09,1,0,1,0,1,0,0,2014,-84.372032,33.879002,10,5,7,Generating revenue
75955-24F,62083-27,0,0,1,1,6,157353.27,0,0,0,0,1,0,0,2014,-82.405777,34.848301,10,5,7,Startup
75955-24F,100237-06,0,0,1,1,6,160809.66,0,0,0,0,1,0,0,2014,-79.884598,32.915829,10,5,7,Out of business
75955-24F,66061-63,0,0,1,.5,6,160809.66,0,0,1,0,1,0,0,2014,-79.884598,32.915829,10,10,14,Generating revenue
75955-24F,97871-50,0,0,1,1,6,152206.84,0,0,.5,0,1,0,0,2014,-82.31739,34.866802,10,10,14,
75955-87F,62400-43,0,0,1,1,6,308765.09,1,0,1,0,1,1,0,2014,-84.372032,33.879002,10,5,7,Generating revenue
75955-87F,62083-27,0,0,1,1,6,157353.27,0,0,0,0,1,1,0,2014,-82.405777,34.848301,10,5,7,Startup
75955-87F,100237-06,0,0,1,1,6,160809.66,0,0,0,0,1,1,0,2014,-79.884598,32.915829,10,5,7,Out of business
75955-87F,66061-63,0,0,1,.5,6,160809.66,0,0,1,0,1,1,0,2014,-79.884598,32.915829,10,10,14,Generating revenue
75955-87F,97871-50,0,0,1,1,6,152206.84,0,0,.5,0,1,1,0,2014,-82.31739,34.866802,10,10,14,
75956-59F,167747-41,6,.16666667,.5,1,8,305460.53,0,0,.5,0,1,0,0,2016,-73.972313,40.752159,36,8,30,Generating revenue
75956-59F,100678-24,6,.2,1,1,16,4870.252,0,0,1,0,1,0,0,2014,-71.061012,42.349838,30,3,4,Startup
75956-59F,54913-51,6,.2,.75,1,16,307922.38,0,0,.5,0,1,0,0,2014,-73.989349,40.73251,30,12,16,Generating revenue
75956-95F,167747-41,6,.16666667,.5,1,8,305460.53,0,0,.5,0,1,0,0,2016,-73.972313,40.752159,36,8,30,Generating revenue
75956-95F,100678-24,6,.2,1,1,16,4870.252,0,0,1,0,1,0,0,2014,-71.061012,42.349838,30,3,4,Startup
75956-95F,54913-51,6,.2,.75,1,16,307922.38,0,0,.5,0,1,0,0,2014,-73.989349,40.73251,30,12,16,Generating revenue
75957-40F,167747-41,6,.16666667,.5,1,8,305460.53,0,0,.5,0,0,1,0,2016,-73.972313,40.752159,36,8,30,Generating revenue
75957-40F,100678-24,6,.2,1,1,16,4870.252,0,0,1,0,0,1,0,2014,-71.061012,42.349838,30,3,4,Startup
75957-40F,54913-51,6,.2,.75,1,16,307922.38,0,0,.5,0,0,1,0,2014,-73.989349,40.73251,30,12,16,Generating revenue
75961-36F,117351-01,0,0,1,0,8,17969.783,0,0,1,0,1,0,0,2016,-122.309,47.449001,36,8,52,Profitable
75961-36F,154341-19,0,0,1,1,8,232932.14,0,0,1,0,1,0,0,2016,-122.68458,45.528889,36,4,26,Exit
75961-36F,120786-76,0,0,1,1,9,14207.407,0,0,0,0,1,0,0,2017,-122.14104,47.610935,34,3,25,Startup
75969-19F,186523-93,3,.17647059,1,1,3,4137005,0,0,0,0,1,0,1,2017,-74.01342,40.707905,17,3,6,Startup
75982-15F,97551-46,1,.039999999,1,0,7.6666665,558339.31,.33333334,0,1,.33333334,1,1,0,2013,-122.3957,37.789227,25,9,30,Out of business
75988-90F,97551-46,1,.039999999,1,0,7.6666665,558339.31,.33333334,0,1,.33333334,1,1,1,2013,-122.3957,37.789227,25,9,30,Out of business
76012-75F,160178-23,0,0,0,1,8,182571.31,1,0,1,0,1,0,0,2016,-71.374779,42.457199,7,1,7,Generating revenue
76012-75F,158302-27,0,0,1,1,1,198453.28,1,0,1,9,1,0,0,2018,-71.005203,42.3643,6,3,8,Generating revenue
76026-16F,56385-19,0,0,1,.66666669,0,56909.637,0,0,1,0,1,0,0,2011,-117.93087,33.619221,7,9,9,Generating revenue
76028-14F,56385-19,0,0,1,.66666669,0,56909.637,0,0,1,0,1,0,0,2011,-117.93087,33.619221,7,9,9,Generating revenue
76029-13F,65911-15,0,0,1,.5,1,51648.492,0,0,.5,0,1,0,0,2014,-122.07846,37.389488,9,10,12,Generating revenue
76030-12F,55775-80,15,.60000002,1,0,4,22445.182,.5,0,.5,0,1,0,0,2013,-121.96066,37.393242,25,14,26,Generating revenue
76030-12F,62873-83,15,.55555558,1,0,2,8684.8516,0,0,1,3,1,0,0,2014,-122.13273,37.419388,27,1,3,Exit
76031-29F,51224-77,1,.083333336,1,0,3,145758.59,0,0,1,0,1,0,0,2008,-75.44986,40.037956,12,9,12,Generating revenue
76031-29F,13344-67,1,.01923077,1,.5,3,287306.72,0,0,1,4,1,0,0,2012,-71.247711,42.393028,52,16,50,Generating revenue
76031-29F,53587-72,1,.01923077,1,1,7,2376.8687,0,0,0,3,1,0,0,2012,-73.982048,40.739021,52,2,12,Exit
76058-20F,56612-98,24,.10909091,1,1,14,950.44342,0,0,0,0,1,0,0,2013,-73.989349,40.73251,220,12,31,Exit
76058-20F,54156-07,26,.15204678,1,1,12,1557677.4,0,0,0,0,1,0,0,2011,-122.43512,37.758434,171,9,28,Exit
76058-20F,63553-51,9,.06122449,.5,.5,15,1346139.8,.5,0,.5,0,1,0,0,2014,-118.408,33.942501,147,54,130,Generating revenue
76058-20F,54288-55,31,.155,1,1,13,904388,0,0,0,0,1,0,0,2012,-122.598,45.588699,200,5,33,Exit
76063-24F,64847-98,4,.021164021,1,0,3,160751.28,0,0,1,0,1,0,0,2015,-117.20722,32.899998,189,3,6,Generating revenue
76063-24F,53717-95,5,.02293578,1,0,4,1991776.1,0,0,1,0,1,0,0,2016,-97.740379,30.188377,218,1,7,Generating revenue
76063-24F,117141-04,5,.022321429,1,0,5,1356705,.66666669,0,0,0,1,0,0,2017,-104.99699,39.751587,224,3,24,Exit
76063-24F,63692-83,4,.021164021,1,0,1.5,23014.059,0,0,0,2.5,1,0,0,2015,-122.27172,37.809425,189,18,28,Out of business
76063-24F,95876-83,4,.021164021,1,.5,4,16476.551,0,0,0,0,1,0,0,2015,-122.39577,37.766529,189,18,28,Generating revenue
76063-24F,110391-40,4,.021164021,1,1,4,36702.008,0,0,1,0,1,0,0,2015,-122.08787,37.380207,189,9,14,Generating revenue
76063-24F,229519-54,2,.010638298,1,1,7,543060.88,0,0,0,0,1,0,0,2018,-118.408,33.942501,188,1,18,Generating revenue
76063-24F,82557-46,4,.021164021,1,1,19,22761.945,1,0,1,0,1,0,0,2015,-122.39577,37.766529,189,9,86,Startup
76063-24F,98257-42,4,.021164021,1,.5,18,16476.551,0,0,1,1,1,0,0,2015,-122.39577,37.766529,189,18,172,Generating revenue
76063-24F,169285-24,5,.022321429,1,1,17,966124.88,0,0,1,4,1,0,0,2017,-111.79449,40.394234,224,18,207,Not profitable
76063-24F,98315-47,5,.022321429,1,1,21,29541.064,0,0,1,0,1,0,0,2017,-122.25855,37.868576,224,6,69,Startup
76063-24F,172235-17,5,.022321429,1,0,20,535827.5,.5,0,1,1,1,0,0,2017,-118.408,33.942501,224,12,138,Generating revenue
76063-24F,108659-71,5,.02293578,1,0,10,4126753.3,0,0,0,0,1,0,0,2016,-122.08787,37.380207,218,4,19,Generating revenue
76063-24F,153640-09,5,.022321429,1,1,8.5,4133232.5,0,0,.5,8.5,1,0,0,2017,-122.2144,37.483505,224,8,40,Startup
